property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
0.0,101.0,3,3,4.0,1.0,1666.67,0,0,1,1.0,0.0,1.5
0.0,95.0,2,2,3.0,3.0,1383.33,0,0,1,1.0,2.0,0.8
0.0,89.0,3,4,3.0,3.0,1307.04,1,0,1,1.0,2.0,1.25
1.0,15.0,4,3,2.0,2.0,1800.0,0,0,1,1.0,1.0,2.2
0.0,100.0,3,3,1.0,3.0,1738.74,0,0,0,2.0,2.0,2.2
0.0,20.0,3,3,1.0,2.0,900.9,0,0,1,1.0,1.0,0.35
1.0,74.0,6,6,4.0,4.0,3132.0,0,1,1,1.0,2.0,8.5
0.0,7.0,2,2,3.0,1.0,1226.13,0,0,1,2.0,2.0,0.88
0.0,61.0,3,3,4.0,3.0,2555.56,0,0,2,2.0,2.0,1.4
0.0,107.0,3,4,2.0,4.0,1468.47,0,0,1,2.0,1.0,1.7
0.0,43.0,1,1,1.0,3.0,406.22,0,0,1,2.0,2.0,0.36
1.0,81.0,3,2,0.0,2.0,1000.0,0,0,1,1.0,1.0,0.45
0.0,71.0,2,2,2.0,4.0,1333.33,0,0,1,1.0,1.0,1.5
0.0,111.0,2,2,1.0,1.0,575.68,0,0,1,1.0,1.0,0.32
0.0,11.0,3,4,4.0,3.0,1950.0,1,0,2,2.0,2.0,1.35
0.0,16.0,4,4,3.0,1.0,3350.0,0,0,1,2.0,0.0,4.0
0.0,41.0,3,3,3.0,4.0,2217.78,1,0,1,1.0,1.0,1.65
0.0,57.0,3,3,2.0,2.0,2444.44,0,0,2,2.0,1.0,1.72
1.0,107.0,4,4,4.0,3.0,5000.0,0,0,1,1.0,2.0,2.75
0.0,87.0,2,2,4.0,3.0,1582.22,0,0,1,2.0,0.0,1.78
1.0,35.0,9,9,4.0,0.0,3240.0,1,1,2,2.0,1.0,11.25
0.0,99.0,3,4,2.0,3.0,1616.0,1,0,1,2.0,2.0,1.38
0.0,99.0,4,5,4.0,3.0,2533.33,1,1,1,2.0,1.0,2.0
0.0,19.0,2,2,0.0,1.0,1310.0,0,0,1,2.0,2.0,1.83
0.0,82.0,3,5,0.0,3.0,1950.0,0,0,1,1.0,1.0,1.75
0.0,27.0,2,2,3.0,0.0,1274.77,0,0,2,2.0,1.0,0.95
0.0,74.0,3,3,4.0,4.0,2666.67,0,0,1,2.0,1.0,3.7
0.0,100.0,2,2,1.0,1.0,556.67,0,0,1,2.0,2.0,0.43
1.0,24.0,2,5,3.0,2.0,1440.0,0,0,1,1.0,2.0,3.5
1.0,77.0,5,3,2.0,1.0,200.0,0,0,1,1.0,1.0,1.5
0.0,19.0,2,2,2.0,1.0,1417.78,0,0,1,2.0,0.0,1.5
1.0,30.0,4,4,3.0,3.0,2500.0,1,0,2,1.0,1.0,2.9
0.0,99.0,3,4,3.0,3.0,2020.8,0,0,1,0.0,2.0,1.84
1.0,9.0,3,2,1.0,2.0,1185.51,0,0,1,1.0,1.0,1.2
0.0,99.0,2,3,3.0,3.0,1420.0,0,0,2,0.0,0.0,1.18
0.0,79.0,2,2,3.0,4.0,1121.62,0,0,1,2.0,2.0,0.92
0.0,97.0,4,4,3.0,3.0,2000.0,1,0,1,2.0,2.0,1.42
0.0,100.0,2,2,3.0,3.0,1333.33,0,0,1,1.0,0.0,1.23
0.0,71.0,3,3,2.0,4.0,1468.47,0,0,1,2.0,1.0,2.3
0.0,18.0,3,3,2.0,3.0,2600.0,0,0,2,1.0,1.0,3.0
0.0,59.0,3,4,4.0,0.0,2470.0,1,0,2,0.0,2.0,2.65
0.0,100.0,2,2,2.0,1.0,1360.0,0,0,1,2.0,2.0,0.78
0.0,113.0,3,3,4.0,3.0,1378.74,0,0,1,0.0,2.0,1.14
0.0,79.0,3,3,4.0,4.0,2287.78,1,0,1,1.0,1.0,1.9
0.0,13.0,1,1,2.0,3.0,965.0,0,0,1,1.0,2.0,1.7
0.0,109.0,2,2,2.0,3.0,1364.0,0,0,1,1.0,2.0,0.56
1.0,27.0,4,4,4.0,0.0,2642.0,1,1,1,1.0,2.0,4.99
0.0,57.0,5,5,4.0,0.0,3707.21,1,0,1,1.0,0.0,4.52
0.0,8.0,3,2,2.0,4.0,693.92,0,0,1,2.0,2.0,0.49
0.0,72.0,4,6,3.0,3.0,3854.95,1,0,1,0.0,0.0,8.35
0.0,113.0,2,2,0.0,3.0,481.0,0,0,1,1.0,1.0,0.25
0.0,80.0,4,4,1.0,3.0,1774.77,0,0,1,2.0,0.0,1.7
0.0,45.0,3,3,3.0,4.0,1621.62,0,0,1,2.0,2.0,1.0
0.0,6.0,3,4,4.0,3.0,1749.55,1,0,1,2.0,0.0,1.82
0.0,41.0,2,2,4.0,4.0,1111.11,0,0,1,2.0,2.0,1.2
1.0,40.0,4,4,2.0,0.0,1557.0,1,0,2,2.0,1.0,3.69
0.0,3.0,4,4,3.0,0.0,1600.0,0,0,1,1.0,2.0,0.85
0.0,85.0,4,5,4.0,1.0,2617.12,1,0,1,2.0,0.0,4.1
0.0,6.0,3,3,3.0,3.0,1645.95,0,0,1,0.0,1.0,1.77
0.0,99.0,3,4,3.0,0.0,1463.21,1,0,0,2.0,2.0,1.1
0.0,57.0,3,3,3.0,3.0,1831.53,0,0,1,1.0,0.0,2.23
0.0,45.0,3,3,3.0,3.0,1559.31,0,0,1,1.0,1.0,1.25
0.0,8.0,3,4,4.0,3.0,2125.83,1,0,2,2.0,0.0,2.45
0.0,99.0,3,4,3.0,3.0,2222.46,1,0,1,0.0,2.0,1.58
0.0,111.0,2,2,2.0,1.0,472.15,0,0,1,2.0,1.0,0.32
1.0,12.0,5,4,4.0,3.0,7331.0,0,0,1,2.0,1.0,10.5
1.0,59.0,6,6,0.0,0.0,4861.0,0,0,1,1.0,1.0,13.2
1.0,57.0,3,3,1.0,2.0,1701.0,0,0,2,1.0,1.0,3.75
0.0,99.0,4,4,4.0,1.0,3136.94,0,0,1,1.0,0.0,2.7
0.0,107.0,3,3,3.0,0.0,1297.3,0,0,1,2.0,1.0,0.65
0.0,72.0,2,2,2.0,1.0,1358.56,1,0,1,2.0,0.0,2.1
1.0,13.0,4,5,4.0,3.0,2214.0,1,0,2,2.0,1.0,5.85
0.0,107.0,4,3,0.0,4.0,2040.0,0,0,1,1.0,0.0,1.25
0.0,106.0,3,4,4.0,3.0,1781.16,1,0,1,2.0,2.0,1.5
0.0,99.0,2,2,3.0,4.0,1127.3,0,0,1,2.0,0.0,1.3
0.0,93.0,3,4,2.0,0.0,1854.0,0,1,1,2.0,2.0,1.4
0.0,75.0,3,3,3.0,3.0,1650.0,1,0,1,0.0,1.0,2.35
0.0,113.0,3,2,2.0,1.0,1244.44,0,0,1,1.0,1.0,0.83
1.0,83.0,5,4,3.0,1.0,2700.0,0,0,1,1.0,2.0,6.0
0.0,91.0,2,2,3.0,3.0,1611.11,0,0,2,0.0,2.0,0.95
0.0,45.0,2,2,3.0,4.0,1174.77,0,0,1,2.0,2.0,0.6
0.0,76.0,3,4,3.0,3.0,2150.0,1,0,1,2.0,2.0,3.5
0.0,107.0,4,3,2.0,1.0,1983.0,0,0,1,1.0,0.0,0.95
0.0,41.0,2,2,0.0,4.0,84.93,0,0,1,2.0,0.0,1.2
0.0,8.0,2,2,1.0,3.0,511.71,0,0,1,2.0,2.0,0.4
0.0,2.0,3,3,4.0,0.0,1900.0,1,0,1,2.0,1.0,0.81
0.0,10.0,3,4,4.0,3.0,1186.0,1,0,1,1.0,0.0,1.13
0.0,96.0,3,3,4.0,3.0,1664.8,0,0,0,0.0,2.0,1.59
0.0,80.0,3,3,3.0,4.0,1893.33,0,0,1,1.0,0.0,1.8
0.0,10.0,4,6,4.0,3.0,2121.62,1,0,1,2.0,0.0,1.42
0.0,80.0,4,4,1.0,3.0,1774.77,0,0,1,2.0,0.0,1.66
0.0,7.0,3,4,4.0,1.0,1730.18,1,0,1,1.0,2.0,1.12
0.0,8.0,4,4,4.0,3.0,2837.84,1,0,1,2.0,0.0,2.78
1.0,9.0,3,2,1.0,3.0,720.0,0,0,1,1.0,1.0,0.65
0.0,97.0,2,2,2.0,3.0,950.0,0,0,2,0.0,1.0,0.65
0.0,74.0,2,2,2.0,4.0,1400.0,0,0,1,1.0,1.0,2.1
0.0,98.0,3,3,3.0,3.0,1828.68,1,0,1,1.0,2.0,1.49
0.0,65.0,3,4,4.0,2.0,1900.0,1,0,2,2.0,2.0,1.54
0.0,32.0,4,4,3.0,2.0,2744.44,1,0,1,1.0,1.0,3.4
0.0,81.0,2,2,1.0,3.0,700.0,0,0,1,1.0,1.0,0.36
1.0,81.0,3,1,1.0,3.0,550.0,0,0,1,1.0,2.0,0.66
1.0,57.0,8,8,3.0,0.0,2880.0,1,1,0,0.0,2.0,4.5
0.0,43.0,1,1,1.0,3.0,450.45,0,0,1,1.0,2.0,0.45
0.0,12.0,3,3,3.0,3.0,1460.0,0,0,1,1.0,0.0,2.45
0.0,100.0,2,2,1.0,4.0,645.56,0,0,1,2.0,2.0,0.45
0.0,99.0,2,2,4.0,3.0,1505.41,0,1,1,2.0,2.0,1.05
0.0,114.0,2,2,3.0,1.0,1361.11,0,0,1,1.0,0.0,1.5
0.0,105.0,2,2,2.0,4.0,795.56,0,0,1,1.0,1.0,0.5
0.0,46.0,2,2,2.0,3.0,1270.27,0,0,1,2.0,1.0,1.17
0.0,113.0,2,2,2.0,0.0,518.92,0,0,1,1.0,1.0,0.26
0.0,13.0,3,3,4.0,3.0,1576.58,0,0,1,2.0,0.0,1.4
0.0,77.0,4,4,4.0,3.0,2819.82,1,0,2,0.0,0.0,4.55
0.0,101.0,2,2,4.0,3.0,1456.76,0,0,1,2.0,2.0,1.31
0.0,75.0,4,3,2.0,3.0,3150.0,1,0,1,1.0,1.0,3.2
1.0,31.0,4,4,4.0,3.0,1080.0,0,1,0,1.0,2.0,2.6
0.0,39.0,2,2,1.0,2.0,734.44,0,0,2,1.0,1.0,0.85
0.0,106.0,4,4,4.0,0.0,2604.44,1,0,1,2.0,2.0,1.8
0.0,94.0,4,5,4.0,3.0,3783.78,1,0,2,2.0,0.0,4.0
0.0,105.0,2,2,1.0,1.0,574.2,0,0,1,1.0,2.0,0.4
0.0,6.0,3,3,3.0,3.0,1311.58,1,0,2,2.0,2.0,1.52
0.0,6.0,3,3,3.0,3.0,1852.0,0,0,1,2.0,2.0,2.12
1.0,86.0,5,8,3.0,3.0,9000.0,1,1,0,2.0,2.0,17.0
0.0,63.0,3,3,4.0,2.0,1981.98,1,0,2,2.0,2.0,1.69
0.0,79.0,2,2,3.0,1.0,1121.62,0,0,1,1.0,2.0,1.15
0.0,106.0,3,3,4.0,3.0,1700.0,0,0,1,2.0,2.0,1.4
0.0,105.0,4,4,3.0,3.0,2861.11,0,0,1,0.0,2.0,1.25
0.0,109.0,3,4,4.0,1.0,1960.14,1,0,1,1.0,2.0,2.0
0.0,99.0,2,2,3.0,3.0,1300.0,0,0,2,0.0,2.0,1.2
0.0,19.0,3,3,4.0,4.0,1696.0,0,0,1,1.0,1.0,2.51
0.0,89.0,3,3,3.0,1.0,1801.8,1,0,2,1.0,0.0,2.25
0.0,90.0,3,3,2.0,3.0,1730.0,0,0,2,2.0,2.0,0.95
0.0,11.0,2,2,2.0,3.0,543.33,0,0,1,1.0,0.0,0.28
0.0,6.0,4,5,4.0,0.0,2300.9,1,0,1,2.0,0.0,2.65
0.0,105.0,4,4,4.0,3.0,3030.0,1,0,2,2.0,2.0,1.99
0.0,87.0,2,2,4.0,3.0,1200.0,0,0,1,2.0,0.0,1.54
0.0,105.0,3,4,3.0,3.0,1756.76,1,0,1,0.0,2.0,0.9
0.0,65.0,4,4,4.0,2.0,2000.0,0,0,2,2.0,2.0,1.99
0.0,56.0,3,4,4.0,0.0,2568.47,0,0,1,1.0,2.0,2.75
1.0,47.0,2,7,4.0,3.0,900.0,0,1,1,1.0,2.0,2.1
1.0,73.0,3,3,2.0,1.0,2385.0,0,0,1,1.0,1.0,1.5
0.0,94.0,2,2,2.0,4.0,1194.44,0,0,1,1.0,2.0,0.89
0.0,56.0,3,3,4.0,3.0,2000.0,1,0,2,0.0,2.0,2.7
0.0,65.0,4,4,4.0,2.0,2600.0,0,1,2,2.0,2.0,2.05
0.0,113.0,2,2,2.0,3.0,520.0,0,0,1,1.0,2.0,0.28
0.0,98.0,2,2,3.0,3.0,1390.99,0,0,1,1.0,0.0,1.15
0.0,75.0,2,2,3.0,4.0,1136.04,0,0,1,2.0,2.0,1.9
0.0,45.0,3,3,3.0,3.0,1350.0,0,0,1,1.0,2.0,1.25
0.0,31.0,3,4,4.0,2.0,3700.0,1,0,0,2.0,2.0,5.8
0.0,45.0,2,2,4.0,3.0,1175.83,0,1,2,2.0,0.0,0.95
0.0,76.0,2,3,3.0,3.0,1330.0,1,0,2,2.0,1.0,1.5
1.0,32.0,2,9,3.0,3.0,1961.0,0,1,2,2.0,2.0,7.6
0.0,107.0,3,2,2.0,3.0,1473.33,0,0,0,1.0,0.0,0.66
0.0,96.0,3,3,4.0,3.0,1541.14,1,0,0,0.0,2.0,1.8
0.0,106.0,3,3,4.0,3.0,2577.78,0,0,0,1.0,1.0,1.8
0.0,27.0,3,4,4.0,2.0,1729.73,1,0,1,2.0,2.0,1.55
0.0,99.0,4,5,4.0,3.0,2533.33,0,0,2,2.0,2.0,2.1
1.0,21.0,6,6,0.0,2.0,192.0,0,0,1,1.0,2.0,0.62
0.0,109.0,2,2,1.0,3.0,51073.33,0,0,1,1.0,2.0,0.24
0.0,83.0,3,3,4.0,1.0,1900.0,1,0,1,2.0,2.0,1.68
0.0,99.0,2,2,4.0,3.0,1422.01,0,1,1,0.0,0.0,1.25
0.0,107.0,4,5,4.0,3.0,1797.3,1,0,1,1.0,2.0,0.9
0.0,107.0,3,3,1.0,1.0,711.11,0,0,0,2.0,0.0,0.5
0.0,8.0,3,4,4.0,3.0,1661.26,1,0,1,2.0,0.0,1.25
1.0,56.0,4,6,3.0,2.0,3240.0,1,0,1,1.0,2.0,8.5
1.0,59.0,5,5,3.0,0.0,3240.0,1,0,1,1.0,2.0,10.56
0.0,82.0,4,4,4.0,0.0,2666.67,1,0,2,2.0,2.0,2.35
0.0,94.0,2,2,2.0,4.0,606.67,0,0,1,1.0,2.0,0.8
0.0,105.0,4,4,4.0,3.0,1995.5,0,0,1,2.0,0.0,1.78
0.0,105.0,3,3,3.0,3.0,1650.0,0,0,2,1.0,2.0,1.25
0.0,38.0,2,2,2.0,3.0,777.78,0,0,1,1.0,1.0,0.25
0.0,79.0,4,4,3.0,1.0,1800.9,0,0,1,1.0,1.0,1.7
0.0,75.0,2,2,2.0,4.0,1135.14,0,0,1,1.0,0.0,1.99
0.0,100.0,2,2,2.0,2.0,573.33,0,0,1,1.0,2.0,0.5
1.0,54.0,3,8,2.0,3.0,1836.0,0,0,2,1.0,2.0,4.35
0.0,105.0,3,3,4.0,3.0,1573.87,0,0,1,2.0,0.0,1.21
0.0,57.0,4,4,4.0,0.0,2146.85,1,0,1,2.0,2.0,2.9
0.0,10.0,4,4,4.0,3.0,2100.0,1,0,2,0.0,0.0,1.35
0.0,57.0,5,5,4.0,3.0,3707.21,1,0,1,1.0,0.0,4.79
0.0,45.0,3,3,3.0,3.0,1588.29,0,0,1,1.0,1.0,1.27
0.0,46.0,3,3,4.0,4.0,1725.0,0,0,1,1.0,1.0,1.25
0.0,79.0,3,2,4.0,1.0,1358.56,0,0,1,1.0,2.0,1.45
0.0,89.0,2,2,2.0,3.0,1123.12,0,0,1,2.0,1.0,0.99
0.0,107.0,2,2,3.0,4.0,843.84,0,0,1,1.0,1.0,0.78
0.0,87.0,2,2,4.0,3.0,1300.0,0,0,1,2.0,0.0,1.55
0.0,6.0,3,3,3.0,3.0,1311.58,1,0,2,2.0,2.0,1.3
0.0,41.0,2,2,3.0,4.0,1445.12,0,0,1,2.0,0.0,1.4
0.0,107.0,3,2,2.0,1.0,1169.37,0,0,1,1.0,0.0,0.79
1.0,49.0,2,2,2.0,1.0,450.0,1,0,1,1.0,1.0,0.5
1.0,35.0,2,6,3.0,3.0,1350.0,0,0,1,1.0,2.0,3.5
0.0,29.0,2,2,2.0,1.0,1285.0,1,0,1,1.0,2.0,1.99
0.0,65.0,3,3,3.0,2.0,1801.8,1,0,2,2.0,2.0,1.55
1.0,38.0,2,1,0.0,0.0,1100.0,0,0,1,1.0,1.0,0.55
0.0,75.0,3,3,3.0,0.0,2499.89,1,0,0,1.0,0.0,5.3
0.0,8.0,1,1,2.0,3.0,301.0,0,0,1,2.0,1.0,0.26
0.0,113.0,2,2,2.0,3.0,800.0,0,0,0,2.0,2.0,0.46
0.0,110.0,3,4,3.0,1.0,2504.5,1,0,2,0.0,1.0,2.45
0.0,99.0,2,2,4.0,3.0,1402.15,0,1,1,2.0,0.0,1.3
0.0,105.0,3,3,2.0,3.0,1650.0,0,0,1,1.0,0.0,1.26
1.0,15.0,5,4,3.0,2.0,1850.0,0,1,1,1.0,1.0,2.5
1.0,66.0,6,6,3.0,2.0,2700.0,1,1,0,2.0,2.0,4.6
1.0,20.0,4,6,2.0,2.0,1710.0,0,0,1,1.0,1.0,6.0
0.0,13.0,3,3,3.0,3.0,1550.0,0,0,1,2.0,0.0,1.7
0.0,109.0,2,2,2.0,3.0,744.44,0,0,1,1.0,2.0,0.48
1.0,66.0,4,3,4.0,0.0,1665.0,1,1,1,0.0,1.0,3.3
0.0,100.0,3,3,1.0,3.0,1737.84,0,0,1,2.0,0.0,1.6
0.0,109.0,2,2,2.0,1.0,571.11,0,0,1,1.0,0.0,0.45
0.0,12.0,2,2,2.0,1.0,1244.14,0,0,2,2.0,0.0,2.4
0.0,42.0,1,1,1.0,1.0,457.78,0,0,1,2.0,2.0,0.24
0.0,18.0,3,5,4.0,3.0,3390.09,1,0,2,1.0,2.0,4.75
0.0,80.0,2,3,0.0,3.0,1100.0,0,0,1,2.0,1.0,1.2
0.0,81.0,2,2,1.0,3.0,1000.0,0,0,1,1.0,2.0,0.45
0.0,113.0,2,2,2.0,3.0,1138.74,0,0,1,2.0,2.0,0.78
1.0,31.0,10,9,4.0,3.0,5018.0,0,0,0,1.0,2.0,1.9
1.0,56.0,4,4,2.0,3.0,2340.0,1,0,2,1.0,1.0,5.5
1.0,13.0,4,4,4.0,1.0,5400.0,1,0,2,1.0,1.0,5.65
1.0,56.0,4,4,3.0,2.0,3240.0,1,0,2,1.0,1.0,8.4
0.0,99.0,4,4,3.0,3.0,2600.0,0,0,1,1.0,1.0,2.13
0.0,91.0,3,4,3.0,3.0,1412.57,1,0,2,0.0,0.0,1.55
0.0,99.0,3,3,3.0,4.0,141.44,0,0,1,1.0,0.0,1.8
1.0,104.0,3,2,1.0,2.0,822.0,0,0,1,1.0,1.0,0.5
1.0,32.0,4,4,4.0,2.0,1800.0,1,1,1,2.0,1.0,6.3
0.0,88.0,3,4,4.0,4.0,2111.11,1,0,0,0.0,2.0,3.35
0.0,85.0,4,4,4.0,3.0,3828.83,1,0,1,2.0,1.0,6.5
0.0,73.0,4,4,3.0,1.0,3956.0,0,0,1,2.0,0.0,7.52
0.0,107.0,3,3,4.0,3.0,1221.0,0,0,1,2.0,0.0,0.82
0.0,101.0,4,4,3.0,1.0,1745.0,1,0,1,2.0,1.0,2.1
1.0,56.0,4,4,4.0,3.0,2160.0,1,1,2,0.0,2.0,8.25
0.0,48.0,4,3,3.0,2.0,2611.11,1,0,0,1.0,2.0,1.5
1.0,47.0,6,6,4.0,0.0,1836.0,1,0,1,1.0,2.0,3.9
1.0,15.0,8,5,2.0,0.0,2475.56,0,0,1,1.0,1.0,1.8
0.0,100.0,3,2,1.0,1.0,1522.52,0,0,1,2.0,1.0,1.25
0.0,100.0,2,2,1.0,4.0,64601.11,0,0,1,1.0,1.0,0.46
0.0,7.0,3,3,4.0,3.0,1667.42,0,0,1,0.0,2.0,1.33
1.0,33.0,4,4,3.0,0.0,1800.0,1,0,1,2.0,1.0,5.5
0.0,97.0,3,3,3.0,3.0,1544.74,1,0,2,2.0,2.0,1.75
0.0,82.0,3,5,3.0,3.0,1523.38,1,0,1,1.0,0.0,1.63
0.0,57.0,3,3,3.0,0.0,2177.78,0,0,1,2.0,2.0,1.69
0.0,71.0,2,2,2.0,4.0,1277.78,0,0,1,1.0,2.0,1.6
0.0,72.0,4,6,3.0,3.0,3922.61,1,1,2,2.0,0.0,9.14
0.0,89.0,2,2,2.0,3.0,1054.5,0,0,1,2.0,2.0,0.71
0.0,83.0,3,3,2.0,3.0,1300.0,0,0,1,1.0,1.0,1.25
0.0,103.0,3,3,3.0,4.0,1064.44,0,1,1,2.0,2.0,1.2
0.0,10.0,3,2,2.0,3.0,1359.0,0,0,1,1.0,2.0,1.82
0.0,29.0,3,5,4.0,1.0,2783.78,1,0,0,2.0,2.0,3.99
0.0,82.0,3,5,3.0,3.0,1523.38,1,0,1,1.0,2.0,1.62
0.0,75.0,4,4,4.0,3.0,2194.44,1,0,0,0.0,2.0,2.77
0.0,107.0,2,2,2.0,3.0,1108.89,0,0,1,2.0,1.0,0.49
0.0,85.0,4,4,4.0,1.0,4000.0,1,1,2,0.0,1.0,5.0
0.0,85.0,3,3,3.0,3.0,1975.0,0,0,1,1.0,2.0,1.9
1.0,65.0,2,2,2.0,0.0,1449.0,0,0,1,1.0,1.0,2.95
0.0,97.0,3,3,3.0,3.0,1383.11,1,0,1,1.0,2.0,1.35
1.0,13.0,4,5,2.0,3.0,2430.0,1,0,2,2.0,1.0,5.9
0.0,105.0,3,3,4.0,3.0,1929.0,1,0,2,2.0,2.0,1.3
1.0,24.0,2,6,4.0,3.0,1449.0,0,0,1,2.0,2.0,2.98
0.0,76.0,3,3,2.0,1.0,1950.0,1,0,0,2.0,0.0,2.8
0.0,46.0,3,3,3.0,4.0,1250.0,0,0,1,1.0,2.0,1.0
0.0,80.0,3,3,2.0,3.0,1421.62,0,0,1,2.0,2.0,1.55
0.0,87.0,2,2,2.0,1.0,1266.67,0,0,1,1.0,0.0,1.6
1.0,69.0,4,4,2.0,0.0,480.0,0,0,1,1.0,1.0,0.75
0.0,19.0,3,4,4.0,3.0,2217.0,1,0,2,1.0,2.0,2.7
0.0,87.0,2,2,3.0,3.0,1300.0,0,1,1,0.0,0.0,1.48
1.0,95.0,3,3,2.0,1.0,1700.0,0,0,1,2.0,2.0,1.4
0.0,10.0,3,4,4.0,3.0,1186.0,1,0,2,0.0,0.0,1.15
0.0,82.0,3,5,3.0,3.0,1523.38,1,0,1,0.0,2.0,1.55
0.0,98.0,3,3,4.0,1.0,1554.05,0,0,1,1.0,2.0,0.79
1.0,59.0,4,4,3.0,0.0,3240.0,1,0,1,1.0,1.0,9.8
0.0,7.0,3,3,4.0,1.0,1500.0,0,0,1,2.0,2.0,1.1
1.0,92.0,2,3,1.0,3.0,450.0,0,0,1,1.0,1.0,0.32
0.0,101.0,2,2,3.0,3.0,1376.82,0,0,1,0.0,0.0,1.15
0.0,90.0,3,2,2.0,0.0,1472.0,0,0,1,2.0,2.0,0.8
0.0,45.0,2,2,0.0,4.0,1578.0,1,0,1,2.0,0.0,0.95
1.0,114.0,3,10,4.0,1.0,1065.0,0,0,1,1.0,2.0,0.95
0.0,89.0,2,2,2.0,1.0,1209.01,0,0,2,2.0,0.0,0.86
0.0,87.0,2,2,3.0,1.0,1274.77,0,0,2,1.0,0.0,1.47
0.0,67.0,2,2,1.0,3.0,1432.0,0,0,2,2.0,2.0,2.2
0.0,56.0,5,6,4.0,3.0,7444.44,1,0,0,1.0,0.0,15.0
0.0,76.0,4,5,4.0,3.0,2100.0,1,0,2,1.0,2.0,3.0
1.0,76.0,5,6,4.0,3.0,3150.0,1,1,2,0.0,2.0,12.0
0.0,19.0,3,4,4.0,3.0,1940.0,1,0,1,1.0,2.0,2.4
1.0,13.0,4,4,4.0,3.0,5400.0,0,0,2,2.0,1.0,7.0
0.0,56.0,4,4,4.0,0.0,2128.53,1,0,2,0.0,0.0,2.65
0.0,6.0,3,3,4.0,1.0,1700.0,0,0,1,0.0,0.0,1.9
1.0,49.0,3,3,2.0,2.0,2250.0,0,0,1,1.0,1.0,3.25
0.0,10.0,2,2,4.0,3.0,940.0,0,0,1,0.0,1.0,0.92
0.0,75.0,2,2,2.0,1.0,1180.18,0,0,2,0.0,0.0,2.0
0.0,7.0,4,5,4.0,1.0,2405.41,1,0,1,1.0,0.0,2.0
1.0,81.0,5,3,4.0,2.0,1350.0,1,0,1,1.0,2.0,2.3
0.0,113.0,2,2,2.0,4.0,990.09,0,0,1,1.0,0.0,0.48
1.0,49.0,3,3,2.0,2.0,2250.0,0,0,1,1.0,1.0,3.3
0.0,101.0,2,2,1.0,1.0,120.44,0,0,1,2.0,0.0,1.15
0.0,23.0,4,3,3.0,2.0,1444.44,0,0,2,2.0,2.0,1.4
1.0,76.0,4,4,4.0,3.0,2115.0,1,1,1,2.0,2.0,8.8
0.0,35.0,4,3,2.0,0.0,2481.7,1,0,1,1.0,2.0,7.0
1.0,49.0,4,4,4.0,2.0,1800.0,0,0,1,1.0,1.0,1.1
0.0,79.0,2,2,3.0,3.0,979.73,0,0,0,2.0,1.0,1.2
1.0,104.0,9,9,4.0,3.0,2610.0,0,0,1,1.0,2.0,3.5
0.0,98.0,2,2,4.0,3.0,1081.08,0,0,1,2.0,0.0,0.54
0.0,41.0,4,4,3.0,1.0,2371.11,1,0,2,1.0,1.0,2.96
1.0,22.0,3,3,3.0,2.0,2250.0,0,0,1,1.0,1.0,3.4
0.0,80.0,4,4,2.0,1.0,1810.81,0,0,1,2.0,2.0,1.7
0.0,107.0,4,4,3.0,3.0,2517.78,1,0,1,2.0,2.0,1.18
1.0,46.0,5,5,4.0,3.0,1900.0,0,0,1,1.0,1.0,2.5
0.0,75.0,3,3,4.0,3.0,1650.0,0,0,1,1.0,2.0,2.6
1.0,13.0,4,4,4.0,3.0,5400.0,1,0,1,2.0,2.0,5.7
0.0,70.0,3,4,4.0,0.0,2037.0,1,0,2,0.0,2.0,2.65
0.0,80.0,4,4,2.0,3.0,1810.81,0,0,1,2.0,1.0,1.68
0.0,19.0,4,4,3.0,4.0,2342.34,1,0,1,0.0,0.0,3.45
0.0,103.0,2,2,2.0,1.0,993.69,0,0,1,2.0,2.0,0.9
0.0,76.0,3,2,3.0,3.0,1700.0,1,0,2,0.0,2.0,2.4
0.0,63.0,3,3,4.0,0.0,2100.0,1,0,2,2.0,2.0,1.75
0.0,100.0,4,4,4.0,0.0,2129.73,1,0,1,2.0,0.0,1.54
0.0,8.0,4,5,4.0,1.0,2582.22,1,0,1,2.0,1.0,1.75
0.0,41.0,3,2,4.0,4.0,1333.33,0,0,1,2.0,0.0,1.39
1.0,35.0,6,7,4.0,0.0,3240.0,1,1,1,2.0,2.0,9.0
0.0,63.0,3,4,4.0,0.0,1900.0,1,0,2,2.0,2.0,1.75
1.0,49.0,2,3,0.0,0.0,160.0,0,0,1,1.0,1.0,1.25
0.0,82.0,4,5,4.0,0.0,2108.86,1,0,2,2.0,2.0,2.0
0.0,59.0,4,3,3.0,0.0,3963.96,1,0,1,1.0,2.0,6.0
0.0,109.0,2,2,1.0,3.0,561.43,0,0,0,1.0,2.0,0.32
0.0,95.0,3,5,4.0,3.0,2000.0,1,0,2,2.0,2.0,1.22
0.0,99.0,3,4,2.0,3.0,1650.0,1,0,1,1.0,2.0,1.2
0.0,100.0,3,3,4.0,3.0,1500.0,0,0,0,0.0,0.0,1.55
0.0,12.0,4,5,4.0,3.0,2503.6,0,0,1,2.0,2.0,2.28
0.0,91.0,3,4,4.0,3.0,2037.84,1,0,1,0.0,2.0,1.93
0.0,41.0,3,3,4.0,1.0,1611.71,0,0,1,1.0,2.0,2.0
